function	F01-21-GEL	F01-21-WAT	F04-21-GEL	F04-21-SED	F04-21-WAT	F07-20-COR	F07-20-GEL	F07-20-SED	F07-20-WMS	F07-21-COR	F07-21-GEL	F07-21-SED	F07-21-WAT	F09-21-GEL	F09-21-SED	F09-21-WAT	F09-21-WMS	F10-20-GEL	F10-20-SED	F10-20-WAT	F10-20-WMS	SEnd-1A-02-WMS	SEnd-1B-05-WMS	SEnd-1C-04-WMS	SEnd-1C-06-WMS	SEnd-1D-07-WMS	SEnd-2C-04-WMS	SEnd-2C-06-WMS	SEnd-2D-05-WMS	SEnd-2D-07-WMS	SEnd-2D-09-WMS	SEnd1-WAT	SEnd2-WAT	SEnd3-WAT	SSt1-1A-COR	SSt1-1A-GEL	SSt1-WMS	SSt2-1B-COR	SSt2-1B-GEL	SSt2-WMS	SSt3-1C-COR	SSt3-1C-GEL	SSt3-WMS	SSt4-1D-COR	SSt4-1D-GEL	SSt4-WMS	SSt5-2C-COR	SSt5-2C-GEL	SSt5-WMS	SSt6-2D-COR	SSt6-2D-GEL	SSt6-WMS	WEnd1-WAT	WEnd2-WAT	WEnd3-WAT	WSt1-1A-04-GEL	WSt1-1A-COR	WSt1-WMS	WSt2-1A-05-GEL	WSt2-1C-COR	WSt2-WMS	WSt3-1A-06-GEL	WSt3-2C-COR	WSt3-WMS
CREATININASE-RXN	4338.5	3483.0	3320.5	1531.5	1448.5	464.5	1604.5	608.0	862.5	2919.0	3946.5	2810.5	2479.0	4767.5	1053.0	1968.0	1541.67	3534.0	173.0	2758.5	3090.5	758.0	1012.0	3352.0	1927.0	1041.0	1301.5	1462.0	1224.5	1678.0	1747.5	625.0	1297.0	873.0	1600.5	4109.0	2153.0	2298.5	6076.75	2619.5	1712.0	3279.5	2406.0	1901.0	4315.5	2318.0	1371.0	4386.0	743.5	1031.0	1709.0	939.5	402.0	1960.0	1624.0	2547.0	613.0	2492.5	4018.0	1093.0	3347.5	2676.0	1186.5	2711.5
CTPSYN-RXN	8792.5	9830.5	9123.0	7528.93	9360.0	4906.0	4782.29	1897.0	7723.76	6624.75	9169.5	9234.54	7911.0	9198.75	4176.5	8837.5	7481.05	7586.809999999999	1547.0	7642.83	7401.4	9709.58	8359.0	9479.25	8892.0	6890.42	5164.58	5700.17	6451.75	6421.75	6056.92	6943.62	5903.2	5327.25	5487.27	11825.25	6956.42	6006.5	7357.25	11428.92	5938.860000000001	7273.77	7434.700000000001	6365.5	7216.5	6203.25	4812.5	9063.5	7506.5	3880.6	5730.4	7443.97	7033.53	10505.58	12860.5	8512.0	8134.0	8314.5	6704.0	6492.5	7572.0	5513.62	9684.5	8889.0
CYCLOEUCALENOL-CYCLOISOMERASE-RXN	67.0	0.0	0.0	0.0	0.0	0.0	187.0	0.0	0.0	0.0	0.0	0.0	0.0	213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	31.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	284.0	0.0	0.0	0.0	0.0	0.0
CYCLOHEXADIENYL-DEHYDROGENASE-RXN	792.0	1575.0	514.0	0.0	1725.0	1048.5	0.0	20.0	0.0	567.0	781.0	99.0	675.0	170.0	242.0	1819.0	441.0	65.0	0.0	1369.0	255.0	567.0	219.0	387.0	0.0	144.0	404.0	0.0	148.0	133.5	170.0	2726.0	2134.0	1396.0	311.0	817.0	0.0	416.0	544.0	0.0	275.0	340.0	0.0	305.0	504.0	519.0	55.0	393.0	85.0	120.0	27.0	0.0	40.0	3775.0	2404.0	832.0	490.0	541.0	1543.0	588.0	325.5	947.5	441.0	278.0
CYCLOHEXANONE-MONOOXYGENASE-RXN	0.0	165.0	0.0	0.0	919.0	0.0	0.0	0.0	0.0	0.0	120.0	0.0	736.5	0.0	0.0	334.0	0.0	0.0	0.0	240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1406.0	210.0	138.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	53.0	55.0	0.0	0.0	0.0	65.0	0.0	0.0	1059.0	1270.0	200.0	0.0	220.0	0.0	0.0	0.0	0.0	165.0	89.0
CYCLOMALTODEXTRINASE-RXN	226.5	0.0	135.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	205.5	0.0	0.0	175.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251.0	277.0	0.0	0.0	283.0	0.0	103.5	0.0	294.0	267.5	193.5	0.0	0.0	377.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	147.0	71.5	0.0	0.0	253.0	0.0	0.0	137.5	0.0	0.0
CYCLOPENTANOL-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYCPHOSDIESTER-RXN	794.5	96.0	0.0	1325.0	476.0	490.5	63.0	115.0	1007.62	352.0	228.0	664.66	189.0	234.0	34.0	786.0	1205.01	261.34000000000003	546.0	1203.0	741.0	981.0	786.0	841.0	2871.0	915.34	0.0	246.0	473.0	613.0	248.0	1251.0	1495.66	188.0	158.27	1328.0	455.0	116.0	0.0	2098.0	193.36	75.27	911.0	371.0	1535.0	614.0	48.0	61.5	1465.0	120.0	0.0	923.0	1424.06	137.66	753.0	430.0	161.0	0.0	492.0	208.0	448.5	588.62	124.0	162.0
CYSTATHIONINE-BETA-LYASE-RXN	5893.0	5613.0	6574.5	5185.860000000001	7906.5	4555.5	4008.58	1342.5	6495.389999999999	4164.25	6664.0	5081.25	5933.5	5464.75	1915.0	6381.0	4852.35	5839.62	2092.5	4752.0	4006.4	6134.58	6869.5	6851.5	5245.0	4573.34	4561.66	4439.67	4740.0	4763.5	3723.5	5988.74	5156.53	4086.25	2827.27	9686.25	5167.92	2975.0	2502.25	8750.17	3722.86	4984.27	5673.1	3661.5	3762.0	5628.0	3231.0	5017.0	6335.5	2113.6	1797.9	5234.04	7467.51	8756.41	9096.0	6334.5	5010.0	4772.5	6078.0	5575.5	5343.5	4894.360000000001	6924.0	5979.0
CYSTATHIONINE-BETA-SYNTHASE-RXN	4099.0	3249.0	5513.0	2157.0	4437.0	3056.0	4161.0	424.0	947.0	3096.0	5203.0	3812.0	4337.0	4455.0	929.0	2955.0	779.5	4164.0	839.0	1785.0	946.8	420.0	1409.0	329.0	579.0	742.0	2832.5	681.0	1093.0	723.0	1096.67	2077.0	1377.0	1768.0	2269.0	7424.0	1356.0	2296.5	1684.0	1326.0	1851.0	4095.0	581.6	1665.0	1666.0	2136.0	1853.0	4312.0	607.0	1177.7	1799.8	532.8	1277.95	3926.0	5250.0	5261.0	2846.0	4165.0	4613.0	3023.0	3336.0	2442.5	5141.5	4913.5
CYSTAUR-RXN	216.5	0.0	73.5	0.0	0.0	0.0	542.5	0.0	0.0	284.5	76.0	0.0	0.0	309.0	0.0	30.5	45.5	75.0	62.0	235.0	0.0	0.0	117.0	0.0	0.0	0.0	228.5	0.0	131.0	134.5	60.0	0.0	106.5	39.0	31.0	313.5	28.0	0.0	928.5	0.0	130.0	440.5	42.5	0.0	365.0	162.0	0.0	54.0	0.0	0.0	70.0	0.0	0.0	0.0	42.0	379.5	0.0	299.0	310.5	119.0	38.0	112.0	561.5	237.5
CYSTEINE--TRNA-LIGASE-RXN	8696.5	10018.5	9313.0	7537.360000000001	9478.0	4906.0	4797.58	2035.0	8836.9	6624.75	9227.0	9255.25	7956.0	9198.75	4374.5	8549.5	7923.48	7652.95	1365.0	7760.83	7740.9	12220.91	9111.0	10213.25	9760.0	7371.59	5164.58	7104.84	6795.75	6645.75	6211.92	6692.62	5634.53	5327.25	5487.27	11527.5	7240.09	6006.5	7357.25	11674.59	5938.860000000001	7273.77	8079.700000000001	6365.5	6883.5	6779.25	4812.5	9063.5	9063.5	3982.6	5730.4	8354.54	7195.86	10572.41	12666.5	8534.0	8134.0	8314.5	6718.0	6492.5	7572.0	5848.62	9684.5	8889.0
CYSTEINE-DIOXYGENASE-RXN	149.5	0.0	73.5	0.0	0.0	0.0	455.5	0.0	0.0	284.5	76.0	0.0	0.0	133.0	0.0	0.0	45.5	75.0	62.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	153.0	0.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	217.5	28.0	0.0	40.5	0.0	117.0	342.5	42.5	0.0	159.0	162.0	28.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	131.5	0.0	249.5	0.0	60.0	38.0	112.0	504.5	237.5
CYSTHIOCYS-RXN	524.5	0.0	781.0	981.5	0.0	88.5	335.0	316.0	10.62	83.0	915.5	1449.5	0.0	351.0	319.0	0.0	52.0	357.0	592.0	235.0	71.0	363.0	164.0	348.0	80.0	224.5	193.0	0.0	46.0	0.0	5.5	0.0	191.0	113.0	338.0	490.75	304.5	580.0	0.0	0.0	13.0	425.0	0.0	39.0	131.0	191.0	121.0	1081.0	0.0	20.0	69.0	0.0	3650.95	47.0	633.0	699.0	81.0	596.5	621.5	240.5	420.5	883.12	483.0	634.0
CYTDEAM-RXN	3997.5	3755.0	771.0	643.5	2440.5	626.0	973.5	506.0	1138.62	2677.5	2652.0	1815.33	3170.0	3760.0	484.0	3142.0	2423.0	3286.17	615.0	3599.5	3073.5	446.75	1027.5	2253.0	669.0	1039.17	1906.5	853.0	2274.5	1022.5	3321.0	1127.0	2326.95	1327.5	1334.77	2899.75	1725.25	1651.5	5703.0	2911.0	1119.86	2856.77	2125.5	2154.0	4781.5	2025.5	1240.0	1610.0	947.0	1261.5	1661.0	900.0	1470.28	2321.33	2310.0	1960.0	1863.0	2269.0	2808.5	1386.0	2591.5	1794.12	878.5	1686.0
CYTIDEAM-RXN	3774.5	2784.5	4895.0	5947.93	4817.5	3005.0	2932.79	886.0	4616.51	2852.25	4728.5	5345.54	3989.5	3559.25	1284.0	3175.5	4078.35	2934.31	852.5	2937.0	3173.9	5238.5	4477.5	5002.0	6399.5	2599.67	2063.5	2927.5	2367.5	4411.0	1547.17	2566.12	2419.7	1853.75	2820.77	7002.92	3292.0	2525.5	1548.5	6935.0	1679.86	3373.77	4171.3	2145.5	2748.0	3790.5	2015.5	4636.0	4574.5	1287.6	1543.4	4898.47	5612.53	3269.08	4903.5	5116.5	2677.0	3959.0	4587.0	3209.5	4072.5	3518.62	5345.5	4488.5
CYTIDEAM2-RXN	3774.5	2784.5	4895.0	5947.93	4817.5	3005.0	2932.79	886.0	4616.51	2852.25	4728.5	5345.54	3989.5	3559.25	1284.0	3175.5	4078.35	2934.31	852.5	2937.0	3173.9	5238.5	4477.5	5002.0	6399.5	2599.67	2063.5	2927.5	2367.5	4411.0	1547.17	2566.12	2419.7	1853.75	2820.77	7002.92	3292.0	2525.5	1548.5	6935.0	1679.86	3373.77	4171.3	2145.5	2748.0	3790.5	2015.5	4636.0	4574.5	1287.6	1543.4	4898.47	5612.53	3269.08	4903.5	5116.5	2677.0	3959.0	4587.0	3209.5	4072.5	3518.62	5345.5	4488.5
CYTIDINEKIN-RXN	4938.0	5364.0	4491.0	5642.860000000001	4997.5	2152.5	3299.08	1225.0	7590.4	4701.0	4835.5	4900.25	6701.5	5885.0	1582.5	4749.5	5454.530000000001	5170.45	705.0	4629.0	6038.9	5727.0	6496.0	7881.0	9078.0	4560.17	2710.5	4828.5	3525.0	6293.0	3510.67	2475.12	2829.2	1993.75	2813.27	7631.92	4893.5	3075.5	4426.5	10708.5	2083.86	4134.27	7393.3	3240.5	3598.0	4376.5	2583.5	3873.5	5902.5	2037.6	2897.4	7173.54	5858.53	4229.58	4766.5	4541.0	2391.0	5269.0	3923.5	3167.5	5250.0	2603.12	4597.5	5742.0
CYTIKIN-RXN	4938.0	5364.0	4491.0	5642.860000000001	4997.5	2152.5	3299.08	1225.0	7590.4	4701.0	4835.5	4900.25	6701.5	5885.0	1582.5	4749.5	5454.530000000001	5170.45	705.0	4629.0	6038.9	5727.0	6496.0	7881.0	9078.0	4560.17	2710.5	4828.5	3525.0	6293.0	3510.67	2475.12	2829.2	1993.75	2813.27	7631.92	4893.5	3075.5	4426.5	10708.5	2083.86	4134.27	7393.3	3240.5	3598.0	4376.5	2583.5	3873.5	5902.5	2037.6	2897.4	7173.54	5858.53	4229.58	4766.5	4541.0	2391.0	5269.0	3923.5	3167.5	5250.0	2603.12	4597.5	5742.0
CYTOCHROME-B5-REDUCTASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	259.0	0.0	208.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	224.0	0.0	0.0	0.0	0.0
CYTOCHROME-C-OXIDASE-RXN	37007.0	33581.5	43555.0	31505.93	34515.0	20372.0	22079.29	5453.5	15156.37	27372.0	40434.5	43202.03	30279.5	38964.5	16177.0	33417.5	17641.980000000003	31014.82	4801.0	28167.82	19630.0	15482.07	19684.5	22758.25	14342.5	15418.43	19689.58	13119.18	16301.25	12388.25	18890.25	25676.48	22292.3	20206.0	22043.08	52137.5	21815.43	25534.5	27975.5	31415.93	22541.44	31607.08	18424.9	24232.5	29063.0	21674.75	18361.5	41314.0	18942.5	11363.5	19308.5	13579.57	10211.32	39063.32	45969.0	39298.0	30196.5	33567.0	31279.5	23783.5	28907.0	24625.48	39397.5	36417.0
CYTOCHROME-C-PEROXIDASE-RXN	10038.5	4473.0	13380.0	9162.5	7404.0	5969.5	8093.0	1816.0	4081.99	7873.0	14629.5	13535.33	5915.5	10644.5	4349.0	3326.5	4411.9	8638.34	1486.0	3504.0	4345.2	1637.25	4915.0	2334.5	1331.0	3595.17	8235.91	1200.0	4079.5	1829.25	4914.75	3292.74	2784.32	2582.25	6048.77	19318.67	4851.0	6798.5	4507.5	4108.0	6119.360000000001	8006.77	1894.7	5167.0	5999.0	5502.25	3785.5	11680.0	2134.0	3164.3	5141.2	1636.7	2015.83	4270.58	9121.5	11141.5	6921.0	9927.0	9604.0	7482.0	8904.0	6777.74	11761.5	9428.0
CYTOCHROME-C3-HYDROGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.0	1778.0	0.0	0.0	0.0	0.0	0.0	396.0	0.0	722.0	0.0	29.0	0.0	382.0	2718.0	386.0	844.0	1447.0	532.0	0.0	1438.0	768.0	350.0	142.0	0.0	0.0	0.0	70.0	0.0	514.0	0.0	0.0	902.0	0.0	0.0	579.0	0.0	0.0	316.0	0.0	0.0	1880.0	204.0	0.0	1376.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0
D-ALANINE-AMINOTRANSFERASE-RXN	1424.5	2492.5	1809.0	2400.0	2819.0	2337.0	914.0	420.0	1403.5	1607.0	1638.0	2494.0	1597.5	1471.0	2356.0	1799.0	1206.0	517.0	117.0	1605.0	1627.5	1118.0	1849.5	2303.0	1790.0	1116.5	1624.0	494.0	2359.5	1165.5	2320.5	742.5	1255.75	1277.25	1416.0	2573.25	1935.5	1388.0	1613.75	2545.5	1323.0	1414.0	2712.5	2037.0	1354.0	2343.0	1218.5	2697.0	1490.5	390.0	1280.0	1823.0	3289.0	2684.25	2539.0	1992.0	1943.0	1294.0	2723.5	2747.0	2379.5	2015.5	2558.5	1448.0
D-AMINO-ACID-OXIDASE-RXN	67.0	0.0	0.0	0.0	495.0	0.0	187.0	0.0	0.0	0.0	0.0	0.0	293.0	213.0	0.0	359.5	0.0	0.0	0.0	610.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1406.0	266.5	39.0	31.0	0.0	0.0	0.0	9.75	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	854.0	1428.0	0.0	0.0	0.0	284.0	0.0	0.0	0.0	0.0	0.0
D-ARABINITOL-4-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN	576.0	1671.0	0.0	0.0	1230.0	1048.5	100.0	40.0	0.0	567.0	200.0	64.0	402.0	207.0	242.0	765.0	688.0	65.0	14.5	770.0	203.5	932.0	481.0	348.0	146.5	264.0	0.0	0.0	447.0	308.5	548.5	171.0	1024.0	673.0	392.0	521.0	54.0	116.0	553.75	107.0	0.0	340.0	84.5	137.0	428.0	541.0	28.0	498.0	277.0	120.0	27.0	419.0	101.0	1575.0	741.0	672.0	190.0	56.0	882.0	736.0	325.5	1072.5	238.0	162.0
D-PPENTOMUT-RXN	753.5	197.0	50.0	2509.4300000000003	887.0	600.5	222.29	271.0	1760.0099999999998	446.75	428.0	1224.04	303.0	393.75	151.5	1279.0	1593.85	192.81	182.0	1568.0	1190.0	845.5	1796.5	1657.0	1045.0	960.17	75.0	1106.5	788.0	1603.5	158.17000000000002	565.12	745.45	954.0	420.77	652.1700000000001	702.5	342.0	149.0	2231.5	234.36	96.27	1036.5	237.0	530.0	784.5	259.0	312.5	1477.5	120.0	108.0	1163.57	4170.53	716.83	1878.0	452.0	224.0	132.0	511.0	705.0	1242.0	1202.62	585.0	217.0
D-SORBITOL-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.0	322.0	148.5	0.0	0.0	0.0	141.0	153.0	0.0	0.0	0.0	0.0	379.0	52.0	0.0	0.0	318.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5	0.0	272.0	281.0	142.0	0.0	0.0	116.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	208.0	325.5	565.5	124.0	162.0
D-THREO-ALDOSE-1-DEHYDROGENASE-RXN	157.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	120.0	0.0	273.0	52.0	242.0	224.0	0.0	248.0	340.0	403.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	186.0	133.5	0.0	0.0	66.0	96.0	142.0	170.0	212.0	314.0	579.0	0.0	0.0	558.5	0.0	0.0	590.0	400.0	183.0	357.0	0.0	120.0	0.0	0.0	506.0	104.0	232.0	537.0	0.0	309.0	694.0	54.0	0.0	609.0	165.0	89.0
D-XYLULOSE-REDUCTASE-RXN	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	242.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	298.0	0.0	0.0	544.0	0.0	0.0	188.0	0.0	0.0	27.0	0.0	0.0	287.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	332.0	0.0	0.0	340.0	0.0	0.0	318.0	0.0	0.0
DADPKIN-RXN	8696.5	9355.5	9123.0	6577.93	8942.0	4906.0	4782.29	1906.0	6611.01	6617.0	9140.5	9080.04	7582.0	9182.0	4050.5	7871.5	6447.3	7625.809999999999	1365.0	7368.83	6503.4	8637.58	7239.0	8088.75	7559.0	6270.42	5164.58	5115.67	5888.75	4874.25	5981.92	6288.62	5394.2	5056.25	5677.27	11505.25	6544.42	6091.5	7355.25	10172.42	6015.860000000001	7252.77	6545.700000000001	6365.5	6839.5	5803.75	4812.5	9063.5	6825.5	3736.6	5730.4	6629.97	6543.53	10178.58	12881.5	8512.0	8427.0	8374.5	6704.0	6336.5	7572.0	5439.62	9684.5	9029.0
DAHPSYN-RXN	11364.5	11276.5	9229.0	11486.93	8952.5	4645.5	4162.79	2766.0	8407.5	8180.75	10056.5	13726.2	7994.0	11855.25	4051.0	9369.0	8098.72	10010.65	2218.5	10467.83	9378.5	9861.91	9923.0	11155.25	6627.5	7301.26	5854.58	6797.84	8032.25	6092.25	9284.92	7465.62	7263.11	5879.0	6031.81	10721.67	8246.59	6630.0	11540.5	11615.59	6308.08	8868.31	8308.4	8012.0	10918.5	5699.25	5651.5	9894.5	8596.5	4228.5	7626.0	5524.57	8726.09	10622.49	12678.5	7767.0	8912.0	9183.5	6934.0	6373.0	10061.0	6760.360000000001	8860.0	8607.5
DALADALALIG-RXN	11690.5	12060.5	9538.0	7618.93	10145.0	5020.0	5989.29	2675.5	8947.76	8824.75	10435.5	10620.54	9959.0	12566.75	4784.5	11325.5	8786.42	10290.81	2110.0	9387.16	9675.9	12385.24	10497.0	12190.0	10176.5	8804.17	6211.33	8100.51	7766.0	7488.25	7889.42	7153.62	6381.2	6597.25	6623.77	13190.58	8809.01	7760.5	11174.25	13109.01	7138.360000000001	8863.27	9032.6	8206.5	8899.5	6992.25	5874.0	10382.5	9093.0	4967.6	6970.4	7792.97	8441.48	12508.58	14589.5	9190.5	8029.0	10146.5	8461.0	6901.5	9318.0	6259.12	10263.5	10274.0
DAPASYN-RXN	4577.5	2572.5	6490.0	5036.43	4147.0	2786.5	2972.79	1118.0	3635.01	2995.0	6237.0	6905.54	3470.5	4963.0	3049.5	3572.5	3541.13	4665.81	1172.0	3563.33	3374.4	4959.75	3650.5	2594.25	2572.0	3978.92	3177.58	2480.0	4076.75	1897.25	3298.92	2276.62	2145.2	2255.25	3285.27	7492.25	4476.25	3612.0	2125.75	5839.25	3968.86	4151.77	3664.2	3917.0	3334.5	3379.75	3025.0	5592.5	4587.0	1949.6	2472.9	3314.4700000000003	4635.53	2981.08	6738.0	5558.5	5641.5	4512.0	3503.5	4623.5	4687.0	3429.12	6162.5	5085.5
DARAB5PISOM-RXN	5956.0	5652.0	7135.0	6193.43	7323.0	4724.0	3794.29	1177.5	5366.01	4115.0	7297.0	7533.54	5405.0	5673.5	3687.0	5560.0	4625.63	4903.81	1454.0	5010.83	4269.9	7521.08	5620.5	5689.75	6476.0	4684.42	4130.58	3669.17	4825.75	3081.75	4128.42	5613.62	4841.7	3938.75	4323.54	8841.0	5781.42	4429.0	3407.25	8281.42	5079.72	5481.54	5217.700000000001	4628.5	4489.5	4708.25	3787.0	6496.0	6226.0	2810.1	4378.4	5795.47	3303.73	7648.58	10104.5	7322.5	7278.0	6081.5	5241.0	5701.0	5102.5	5138.12	8431.0	7182.0
DCDPKIN-RXN	8696.5	9355.5	9123.0	6577.93	8942.0	4906.0	4782.29	1906.0	6611.01	6617.0	9140.5	9080.04	7582.0	9182.0	4050.5	7871.5	6447.3	7625.809999999999	1365.0	7368.83	6503.4	8637.58	7239.0	8088.75	7559.0	6270.42	5164.58	5115.67	5888.75	4874.25	5981.92	6288.62	5394.2	5056.25	5677.27	11505.25	6544.42	6091.5	7355.25	10172.42	6015.860000000001	7252.77	6545.700000000001	6365.5	6839.5	5803.75	4812.5	9063.5	6825.5	3736.6	5730.4	6629.97	6543.53	10178.58	12881.5	8512.0	8427.0	8374.5	6704.0	6336.5	7572.0	5439.62	9684.5	9029.0
DCMP-DEAMINASE-RXN	3492.5	2950.0	3563.0	4367.93	4434.5	2350.0	2814.79	961.5	5328.76	3299.75	3873.0	3637.04	3516.5	4441.25	1566.5	2666.5	4071.55	4107.31	447.0	1842.0	3012.9	7694.08	5469.5	5255.75	6830.0	3650.92	1643.08	4135.67	2426.75	3834.25	1679.75	1592.5	1538.83	1386.5	2024.77	5066.5	3701.42	2325.5	2209.0	7287.92	2492.36	3696.77	4913.2	2037.5	2858.0	3656.25	2112.5	2885.0	5055.5	1236.6	1803.9	5359.47	4813.58	2511.33	4136.5	4166.5	2736.5	3468.0	3569.0	2553.0	2328.0	3151.62	4772.0	4886.0
DCTP-DEAM-RXN	5535.0	7482.5	5592.0	3067.0	5698.5	2887.0	2168.5	1031.0	2710.0	3527.0	5438.5	5554.5	4554.5	5338.0	2611.0	6370.0	3410.0	3633.0	918.0	6230.83	4297.5	2311.5	3285.5	3934.5	2276.0	3315.5	3521.5	1606.5	4025.0	2640.0	4547.17	5176.12	4065.37	3935.75	3532.5	6652.75	3123.0	4296.5	5308.25	3889.0	3801.0	3685.5	2691.5	4350.0	4307.5	2587.5	3072.5	6326.0	2841.0	3001.5	4174.5	2130.5	2247.95	8203.25	8201.0	4616.5	5294.5	4898.5	3419.0	4176.5	5932.0	2865.0	5166.5	4196.0
DCTP-PYROPHOSPHATASE-RXN	96.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	358.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	182.0	0.0	0.0	0.0	195.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	327.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCYSDESULF-RXN	204.0	310.0	1308.0	732.0	424.0	381.0	272.0	137.0	446.0	40.0	99.5	1291.0	911.0	299.0	498.0	350.0	254.0	254.0	606.5	538.33	257.5	275.0	398.0	348.0	146.5	421.0	95.0	217.0	40.0	350.0	375.0	39.0	210.0	200.0	193.0	1003.17	448.0	829.0	518.0	95.0	344.0	312.5	84.5	81.0	376.0	266.0	97.0	999.0	52.0	156.0	563.0	127.0	849.95	224.0	277.5	826.0	18.0	445.0	157.0	0.0	259.0	387.0	105.0	132.5
DEHYDDEOXGALACTKIN-RXN	649.0	310.0	563.0	0.0	1164.0	652.0	97.0	20.0	0.0	410.0	462.5	64.0	363.0	96.0	242.0	798.0	493.0	259.0	340.0	979.0	255.0	0.0	0.0	348.0	0.0	6.0	0.0	0.0	148.0	133.5	0.0	251.0	1005.0	721.0	244.0	915.34	518.0	689.0	579.0	311.0	459.0	496.5	0.0	0.0	941.0	400.0	64.0	771.0	85.0	324.0	128.0	0.0	980.75	628.0	899.0	722.0	275.0	83.5	1447.0	495.0	1049.0	1662.0	248.0	948.0
DEHYDDEOXPHOSGALACT-ALDOL-RXN	574.5	201.0	0.0	0.0	615.0	532.5	97.0	0.0	0.0	365.0	153.0	0.0	0.0	52.0	242.0	384.0	441.0	259.0	340.0	553.0	255.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	148.0	133.5	0.0	251.0	549.0	281.0	233.0	509.34	518.0	116.0	579.0	294.0	184.0	325.5	0.0	0.0	904.0	400.0	0.0	418.5	85.0	120.0	27.0	0.0	980.75	0.0	405.0	722.0	190.0	0.0	1163.0	262.0	325.5	1279.5	165.0	162.0
