"","sa1","sa2","sa3","sa4","sa5","sa6","sa7","sa8","sa9","sa10","sa11","sa12","sa13","sa14","sa15","sa16","sa17","sa18","sa19","sa20","sa21","sa35","sa36","sa37","sa38","sa39","sa40","sa41","sa42","sa43","sa44","sa45","sa46","sa47","sa48","sa49","sa50","sa51","sa52","sa56","sa57","sa59","sa60","sa62","sa63"
"PWY-6163",0.00612368275747779,0.00699485205154963,0.00641644340955997,0.00572581584179563,0.00660109556703854,0.00598668640133111,0.00652282590138305,0.00619335119246532,0.00616588510308696,0.00638632095131109,0.0063630761673167,0.00589260689468794,0.00671820483266523,0.0063898340811835,0.00639385823662345,0.0062733665552733,0.00603091470468324,0.00653097195142294,0.00593506874843804,0.00600784454468444,0.00640115856799315,0.00645724840684574,0.00584550341023673,0.00598226957034954,0.0061598015055717,0.00637659760821617,0.00614076769598497,0.0064358222397236,0.00625619683339209,0.00620895662819359,0.0062464660665775,0.00574906922023239,0.00601766735163362,0.00669292890583955,0.00617398797459067,0.00605770023705844,0.00670952496674991,0.00659114713315449,0.00685964860590391,0.00622092866355999,0.00649016731822339,0.00594779389243101,0.00635090423329162,0.00564780432294396,0.00672137241515788
"PWY-6165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141159228557215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-6167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121785417149741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-6174",0,0.000231186466684716,0,0,0,0,0,0,0,0,0,0,0.000172698438080221,0,0,0.000274835130283806,0,0,0,0.000371498112861808,0,0,0.000308648597165196,0,0,0,0.000121507248971144,0,0,0,0,0,0,0,0.00024751165704573,0,0,0,0,0.000178097378648744,0,0,0,0,0
"PWY-6182",0.000102038841626268,9.71769938804301e-05,0,0,0,0,0,0,0,0,0,0,4.38981121955165e-05,0,0,5.03805860962644e-06,0,9.88766899830635e-05,0.00164224331436455,0.000225610045992974,0,0,2.61016886162453e-05,0.000151762307860397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-6185",9.04908523018531e-05,0,0,0,0,0,0,0,0,0,0,0,4.1274159642712e-05,0,0,0,0,0,0.00157282800038125,0,0,0,2.48281726541073e-05,0.000141695830536869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-621",0.00330787581680936,0.00282623918904725,0.00147466757887012,0.00245673629811734,0.00206927651091925,0.00103266803946339,0.00189203529775172,0.00252334606509215,0.00181675459411994,0.00378237421425946,0.00238764973740933,0.00207510576571399,0.00281652114336047,0.00310190145882205,0.000267705290308524,0.00221010123471954,0.0024911228527335,0.00385994589415134,0.00305254938180868,0.00265404968247729,0.00358661581528945,0.00180054430002082,0.00194844950761259,0.00265196589287093,0.00162815991502121,0.00387949712442772,0.00278362525892351,0.00225007323531485,0.00288304625665065,0.00307916629246891,0.0030459172618393,0.00360700977127633,0.000903897225525985,0.00222191046681548,0.00140642074456323,0.00195472035221433,0.00295948075971585,0.00249186409184039,0.00138489437067421,0.00108400247492263,0.00228203878698699,0.00179099710887325,0.0018788183458683,0.00163876910963397,0.00162316188164052
"PWY-6210",0,9.1616215436216e-05,0,0.00072694416574738,0,0,0,0.000100475984832386,0.000125405042974343,0,0,0,0.000243872647107406,0,0,9.84258850590794e-05,0.000181252685518042,0,0,9.90557052307371e-05,0.000214847887653577,0,0.000352189727606871,0.000161853534594767,5.01807357692164e-05,1.63997815556172e-05,0,0,0,0.000198444966740008,0,0,0,0.000161785313682233,0,0,0,0,0.000291995120810293,0,0,0,0.000675312783706364,0.000191390331177745,0.000156509923387759
"PWY-622",0,0,0,0,0,0,0,0,0,0,0,0.00029691836145286,0,0,0,0,0,0,0,0,0,0.0015317455116788,0.00011050541161929,0,0.000955980213928284,0,0,0.000811057999650108,0,0,0,0,0,0.00112842616510062,0,0,0.00300699815993098,0.00354511822187667,0,0,0.00242964405126089,0,0.000563910593167696,0,0.000457842646160221
"PWY-6263",0,0.000169182327172482,0.00194893362503826,0.00148255511024532,0,0.000316089885984413,0.00051419221111367,0.00176086753072876,0.00195991006826499,0.0003249062124085,0.000728748886171184,0.0013235163941218,0.000230821031210756,0.000743408819696676,0.00150009699064043,0,0.0017875346261342,0.000114519068340078,0,0.000137167533778043,0.00193611948219293,0.00106712948407361,0.0013082498331217,0.0014984971608818,0.000551912518018343,0.000267044768384737,0.00159261695300241,0.000724127479728808,0.000360802027104907,0.00116862611177267,0.000288653157658266,0.000659951151530927,0.00152810171219252,0.000910358284815323,0.00189942336341971,0.00194272690999327,0.000214103820261329,0,0.00200603286979963,0.000739865145916253,0.000450131228587683,0,0.000732855306206724,0.00107182556916785,0.000594374415838903
"PWY-6269",0.000856883069864644,0.000248361207570377,0.00137130635807478,0.00203521078563556,0.000607990690464432,0.00151768260223272,0.00126062766771755,0.00124959079184885,0.00308207815837472,0.00150507690549706,0.00170050680304726,0.00114435730377419,0.000778340986294252,0.00199436054640484,0.00193689825985543,0.000695797221872352,0.00287355797332592,0.00134801305430791,0.00207900485573869,0.00148908069760664,0.00209400087428156,0.000732587949168433,0.00201437017584161,0.00194500728036948,0.00134977063121917,0.000392852549221261,0.00240978800865135,0.0013495250032069,0.0011090823521919,0.00287136267724756,0.00154277136299777,0.000612574201493641,0.00197002607802442,0.00107392330408852,0.00224939204051525,0.00265741251707921,0.00198258611977864,0.000844557767429635,0.0032829974407069,0.00119942336972242,0.00184987924492829,0.00120032893161003,0.00165796294665277,0.0013838623606833,0.00113930458392886
"PWY-6277",0.00673177121780908,0.00739733368911844,0.00708341443049388,0.00606138545831202,0.00714099923783993,0.00649366067027708,0.00697734381031801,0.00686860469541083,0.00694141622244794,0.00698099687391373,0.00698014084856574,0.00624990445920443,0.00727247103860712,0.00700283716677595,0.00684056109133874,0.00699032988280483,0.00680220797148913,0.00691102612128169,0.00516135764906918,0.00647313595001503,0.00729593408671289,0.00685125671046077,0.00662867031396279,0.00645940511676345,0.00680376784392809,0.00727989677139887,0.00705483923191097,0.00671759903059937,0.00677192223399105,0.00697604149843583,0.00688020932684489,0.00679580108344771,0.00658849626533713,0.00725396344849924,0.0066565009410433,0.00692514905070208,0.00676367544026287,0.00575990117958976,0.0076500284378013,0.00679589034785859,0.00620607558702643,0.00650878348529136,0.00678722620177378,0.00602398312289915,0.0070908259097098
"PWY-6282",0.00411328663784113,0.00495532038802828,0.00527356541224776,0.00469819548167289,0.00523120199990827,0.00652121743133584,0.00678219349430492,0.00290262109537916,0.00287412944756337,0.00280909048512063,0.00404512951225497,0.00442565642898396,0.00371215619316432,0.00429539189926269,0.00605615319494455,0.0053114232049885,0.00367929442900966,0.00318152408428838,0.0063812929329605,0.00554828320447307,0.00295609542141958,0.00439963350722172,0.00520008067199485,0.00411181583129744,0.00366002153781928,0.00258497322695818,0.00336537978762442,0.00326277838356157,0.00362966465814779,0.00376169703660001,0.00478790948160082,0.00363345311556492,0.00411263157017921,0.00242579983020535,0.00592616306828489,0.00486344095637186,0.00336204252320531,0.00339187491264526,0.00268014840325813,0.00433614244690138,0.00611948202344075,0.00794416418311342,0.00499244345021399,0.00460800460875816,0.00434642969525236
"PWY-6317",0.00378177355206679,0.00259331866401492,0.00409610476298187,0.00474562330110881,0.00315505700679401,0.00255332761524442,0.00389867974018843,0.00255398932749655,0.0038000181675656,0.0035705474344633,0.00354712856166016,0.00363005660771648,0.00325379912859202,0.00392019627234433,0.00225562117913549,0.00264582539024277,0.00315638562774143,0.0037381468083613,0.00213968579707339,0.00242561419547042,0.0033651449736063,0.00309510413811031,0.00419944810551746,0.00313391626154779,0.00362428411525506,0.00292057707126359,0.00421899485959375,0.00267352641049717,0.00375214404724954,0.00442427764515001,0.00285008759761267,0.00344405700617272,0.00379780789778105,0.00277388810303485,0.00399816705463536,0.00353316763213302,0.00325566907029592,0.00291768239536554,0.00461987516174748,0.00324737954991426,0.00210108346640161,0.00347080177311829,0.00273279852303236,0.00398150579689454,0.00269071593766084
"PWY-6338",0,8.85457481764216e-05,0,0,0,0,0,0,0,0,0,0,0.000294044473513903,0,0,8.14072142340062e-06,0,0,0,0,0,0,1.97522549574474e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-6349",0,0.000435762726766615,0,0,0.00033424414031249,0,0,0,0,0,0,0,6.23229782173243e-05,0,0,0.000136196818450501,0,0,0,0.000212888621712329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-6350",0,0.000435762726766615,0,0,0.00033424414031249,0,0,0,0,0,0,0,6.23229782173243e-05,0,0,0.000136196818450501,0,0,0,0.000212888621712329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-6353",0.00394508932397545,0.00290491303100255,0.00184950070731391,0.00295892263576229,0.00307466332769498,0.00261086370187155,0.00450267519478288,0.00338725690517586,0.00325950118067987,0.00329392502568613,0.00189811591402743,0.0021257655156665,0.00221166167133042,0.00331259195420371,0.00285924137763881,0.00318207220495639,0.00334080377465082,0.00326618490112727,0.00416539411210879,0.00348168018330972,0.0036640391842745,0.00336043378489918,0.00308171789063567,0.00377580439844672,0.00285065141165817,0.00324435569656536,0.00349130323063284,0.0021080897149899,0.00340957934400921,0.00384062656589339,0.00296726596993706,0.00331698264108281,0.00454901282095995,0.00257509739788878,0.00329640087795224,0.00346333228692498,0.00323300626571672,0.00171200088889934,0.00325741284702361,0.00311659156314079,0.00290514722357372,0.00483667113861655,0.00378927929816074,0.00384706407793824,0.00300238673192157
"PWY-6383",0,0,6.798899440618e-05,0,0,0,7.17135936846729e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90268231116024e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-6385",0.00581193661313003,0.00604893932291887,0.00563178272586555,0.00509069680983608,0.00560923532094032,0.00557959224480664,0.00646476761527751,0.0060349906672606,0.0059701162080552,0.00617665216448084,0.0058703591449193,0.00504891206683895,0.00622350032313282,0.00624976920208562,0.00616505519631228,0.00565791997425533,0.00588578080306912,0.00608399960667187,0.00493672122746189,0.00530248011454127,0.00627845594094721,0.00622265822240463,0.00565237132217059,0.00573183513388158,0.00612309002836089,0.00625691820326341,0.00611681037321111,0.00655482719637181,0.00583319450332395,0.00600766748989216,0.0064498260658443,0.00545044918697015,0.0057273990847553,0.00671715224561891,0.00537592121282871,0.00601219898510141,0.00678939468459808,0.0064310678660555,0.00652379684296131,0.00574457238493604,0.00621450370294462,0.00553631953981716,0.00613170934114649,0.00482127473533506,0.00636351632184157
"PWY-6386",0.00571315973251188,0.00599688920126246,0.00552847314260817,0.00501864919373473,0.00556191834061485,0.00555538185860283,0.00639208966284275,0.00613405169521927,0.00596441880983549,0.00610007374645516,0.00579896832900205,0.0049571266393599,0.00618588538142246,0.00614661757522875,0.00615941392710458,0.00562347315563194,0.00586676558286406,0.00601401585481784,0.00489093635467463,0.00527974424237549,0.00624367969085454,0.00617295320810277,0.00561225787019466,0.00567812795530985,0.00610655916679154,0.00619043506784558,0.00605744641168885,0.0064816531328292,0.00573776251786596,0.00596540078205797,0.00642158179957263,0.00530915365863845,0.00572689673862798,0.00668535617851053,0.00530136999031066,0.00599550349483554,0.00675605700719838,0.00637731699575159,0.00648737322564118,0.00567585500755447,0.0061666012238098,0.00544294609179511,0.00607825204022144,0.00472295886256868,0.00630456919797895
"PWY-6387",0.0059441848184504,0.00665122711834873,0.00581351099135997,0.00517100992178294,0.00600125861833283,0.00589661247329533,0.00661283246362224,0.00616068932488816,0.00612780327680488,0.00629919810678238,0.00599157635784376,0.00530932464873162,0.00662110061182106,0.00638444634460445,0.0063622900434711,0.00637167568519787,0.00601143758645803,0.00633123879508853,0.00499292251648126,0.00566069728471375,0.00640206658101561,0.00651183545819023,0.00585564357048555,0.00588285039733246,0.00638241763978376,0.00650056218025755,0.00622905591191218,0.00668745394748908,0.00590272274516831,0.00618181159573804,0.00658616844116176,0.00567554732165535,0.00589298737496906,0.00675194892441526,0.00561314726065479,0.00615647444614815,0.00685288206308133,0.0065846191250174,0.00664100853318411,0.00598446732780889,0.00634305699824603,0.00584144879218673,0.00624535464830642,0.00503506403714994,0.00649318597090511
"PWY-6396",0,0,0.000184931454894924,0.000806722831191391,0,0.000751027514022387,0,0.00077760641123587,0.000491582222412317,0,0,0.00116087653566095,0,8.99599773004554e-05,0,0,0.00016560664730081,0,0,0,0.000305675615769973,0,0.000248451077414851,0.000305610536515878,0.000547960232471981,0.000531671665590978,0.00012253293801447,0,0.00036250624772859,0.000104950829495567,0,0.000260112670047029,0.00029199719635463,0,0,9.8347738918691e-05,0,0.000707880432444274,0.00031079277617095,0.000609786165781425,0,0,0,0.000486441949344998,0
"PWY-6467",0.00404457994091178,0.0036984320599778,0.00491212964738624,0.00463256868878494,0.00522081341320436,0.00606280079186472,0.00509696473381087,0.00384756607808118,0.00480438670973298,0.00417494581617046,0.00454442266919562,0.00453443716619589,0.00442329137505588,0.0037330074104187,0.0055801325856472,0.00478706595220465,0.0040825338182073,0.00399275234280679,0.00434425940794958,0.00373244758427332,0.00365337483325596,0.00508988542130954,0.0043483592398042,0.0049044807741021,0.00398085097402872,0.00250454208786124,0.00469248211056409,0.00547148616405302,0.00440256775111226,0.00436610631995077,0.00448490373848867,0.00326378657179286,0.00480982404475774,0.00530818995426962,0.00424540232975656,0.00524798446224702,0.00503499656127207,0.0049716620655584,0.0053849528585755,0.0054999025791499,0.00593864322993873,0.00504874236995776,0.00568180115545202,0.00510067119053951,0.00607215073722424
"PWY-6471",0,0.000414145177208327,0,0,0.000574895262454835,0,0,0.00248824989802771,0.00063914039691031,0,0,0,0.000259123524188213,0,0,0,0,0.000274713784256566,0,0.000700851641502914,0,0,0,0.00015473384728771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-6478",2.04955547837475e-05,0.00154660522098357,0.000240556146517209,0,0.00120992925738156,0.000745486585798209,0.000409398620420716,0.000538530002182764,0.000958944678105238,8.02038266711749e-05,0.000212960405877137,0.000145168972679841,0.00093331957111186,0.000347445545075895,0.000613244330486216,0.00123412121743764,0,0,0,0.00124325949903805,0,0.000107135117188301,0.000330276093994129,0.000366371015644676,0.000145807377475687,0,0.000292863333744798,0,0.000247762695519929,0,6.21812299520222e-05,0,0.000590717106401139,0.000180226296274147,0.000432957239266262,0.000639803240021904,0.000340535298330369,0,0.00020551884026105,0.000236915003266197,0.000157197960449441,9.39741708006286e-05,0,3.03146500687974e-05,0.000273630628245825
"PWY-6505",0,0.000138762209003003,0,0.00101068285158675,0,0,0,0,0,0,0,0,0.000134870033224161,0,0,6.83621439488854e-05,0.000136865639520226,0,0,0.000162408621439059,0.000188933842005641,0,0.00034161212440573,0.000226286784005247,0.000117910885432291,4.70214135082183e-05,0,0,0,0.000273383317774762,0,0,0,0,0,0,0,0,0.000211015455022535,0,0,0,0.000780929234351623,0.000402904442654342,0
"PWY-6507",0.000668847691924822,0.000601288447936155,0.000802173533118392,0.00128058519345975,0.00085454160628216,0.000372341594007138,0.000605161975073151,0.00042278642068706,0.00264156336271859,0.000786752166776727,0.00123689033446082,8.10106910944116e-05,0.00171873330969357,0.000438708708808041,0.000753730201598099,0.00101318431992096,0.00099542569973398,0.000604610552589487,0.000232016196466633,0.000796310060304422,0.00124302131438337,0.000491329276233407,0.000748249643758039,0.00158246662723447,0.000376066719685063,0.000283814484254501,0.00179305556827839,0.000302074906804128,0.00092644030974819,0.00222739736820277,0.000188724002949201,0.000378646470117027,0.00140392109995423,0.000233901596507533,0.000805466613707219,0.00123430766050525,0.000608311705050091,0.000682227562830657,0.0026780347829701,0.000691654391760734,0.000105914443871518,0.00108251034660732,0.000463264418535131,0.00194651834906753,0.000495548073845857
