"","F01.21.GEL","F01.21.WAT","F04.21.GEL","F04.21.SED","F04.21.WAT","F07.20.COR","F07.20.GEL","F07.20.SED","F07.20.WMS","F07.21.COR","F07.21.GEL","F07.21.SED","F07.21.WAT","F09.21.GEL","F09.21.SED","F09.21.WAT","F09.21.WMS","F10.20.GEL","F10.20.SED","F10.20.WAT","F10.20.WMS","SSt1.1A.COR","SSt1.1A.GEL","SSt1.WMS","SSt2.1B.COR","SSt2.1B.GEL","SSt2.WMS","SSt3.1C.COR","SSt3.1C.GEL","SSt3.WMS","SSt4.1D.COR","SSt4.1D.GEL","SSt4.WMS","SSt5.2C.COR","SSt5.2C.GEL","SSt5.WMS","SSt6.2D.COR","SSt6.2D.GEL","SSt6.WMS","WSt1.1A.04.GEL","WSt1.1A.COR","WSt2.1A.05.GEL","WSt2.1C.COR","WSt3.1A.06.GEL","WSt3.2C.COR"
"ASV907",0,0,0,0,0.00611309220580744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV639",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160781367392938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV272",0,0,0,0,0,0,0,0,0.0140903439701616,0,0,0,0,0,0,0,0.0138057422113622,0,0,0,0.0196137598068799,0,0,0,0,0,0.00599635004779699,0,0,0.0251515542370695,0,0,0.0151100690373844,0,0,0.0136890951276102,0,0,0.0320046893317702,0,0,0,0,0,0
"ASV172",0,0,0,0,0,0,0,0,0,0,0.0293302761058565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157706093189964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV500",0,0,0,0.0175046554934823,0,0,0,0,0,0,0,0.016463615409944,0,0,0,0,0.00452046426389737,0,0,0,0,0.0150714729645743,0,0,0.0276903713027061,0,0,0,0,0,0,0,0,0,0.00244394857082138,0,0,0,0,0,0,0,0,0,0
"ASV993",0,0,0,0,0,0,0,0.0103359173126615,0,0,0,0,0,0,0,0,0,0.00315552216378663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138684597604539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218185726569218,0,0,0,0,0
"ASV215",0,0,0,0,0,0,0,0,0,0,0,0.0310613544067611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381184103811841,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593200468933177,0,0,0,0,0,0
"ASV718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013687853996224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192413413963716
"ASV964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105324751316559,0,0,0,0.000916254352208173
"ASV43",0,0,0,0.0546244568590937,0,0.0247444065787524,0,0,0.0300455864069623,0,0,0.109647678630227,0,0,0,0,0,0,0,0,0,0,0.0103339947089947,0,0.0453115166771554,0.0819499894935911,0,0,0.034318766066838,0,0,0.0321167883211679,0,0,0,0,0,0.0778934721665999,0,0.0264402407566638,0,0.0296463706461048,0,0.0359481880366759,0.0113615539673813
"ASV159",0,0,0,0,0,0,0,0.0082687338501292,0,0,0,0,0,0,0,0,0,0,0,0,0.0182558841279421,0,0,0.0223739097459234,0,0,0.0291996176240549,0,0,0,0,0,0.0333463592549173,0,0,0,0,0,0,0,0,0,0,0,0
"ASV430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265965439519159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541919030921262,0,0,0,0,0,0,0,0,0,0
"ASV922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00991189427312775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV596",0.0133553803103536,0,0,0,0,0,0.0215208034433286,0,0,0,0,0,0,0.0101139418768404,0,0,0,0,0,0,0,0,0.00586970899470899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00614976486193175,0,0
"ASV435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160092807424594,0,0,0,0,0,0,0,0,0
"ASV805",0.00864919867718138,0,0,0,0,0,0,0,0,0,0.00238845896627496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00637041640770665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV908",0,0,0,0,0,0.00711216476515039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00987602437486867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV722",0,0,0,0,0,0,0.00968436154949785,0,0,0,0,0.00943913950170124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117682558841279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168817074641264,0.0181924028525688,0
"ASV577",0,0,0,0,0,0,0,0,0,0,0,0.0131708923279552,0,0,0,0,0,0,0,0,0,0,0,0,0.00361862806796728,0.0109266652658121,0,0,0,0,0,0.0139497161394972,0,0,0,0,0,0.0250300360432519,0,0,0,0,0,0,0.00613890415979476
"ASV304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046858583736079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132823291892466,0,0,0,0,0,0,0,0,0,0
"ASV327",0.0273467311116764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV632",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755345026245039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117153912295787,0,0,0,0,0
"ASV275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02103067697923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270107319426022,0,0
"ASV571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265710670603121,0,0,0,0,0,0,0,0
"ASV920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167095115681234,0,0,0,0,0,0,0,0,0,0,0,0.00538326506729081,0,0,0.0023286275651288,0
"ASV868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00707875110605486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV384",0,0,0,0,0,0,0,0,0,0,0.0131842934938378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735560110936935,0,0
"ASV752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111271676300578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156758712166888,0,0
"ASV214",0,0.0164473684210526,0,0,0.0360417727967397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV489",0,0,0,0.0127870887647424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013728323699422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV519",0,0,0,0,0,0,0,0,0,0,0,0.00439029744265174,0,0,0,0,0,0,0,0,0,0,0,0,0.00692259282567653,0,0,0,0,0,0,0,0,0,0.0155137604930401,0,0,0,0,0,0,0,0,0,0
"ASV142",0,0,0.0109019754006709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279431216931217,0,0,0,0,0,0,0,0,0,0,0,0.0337902454574434,0,0,0,0,0,0,0,0,0,0
"ASV399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304947283049473,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV482",0,0,0,0,0,0,0,0,0,0,0.0151905990255087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV129",0,0.031484962406015,0,0.0432029795158287,0.0150280183392766,0,0,0,0,0,0,0.00559762923938097,0.0318343378148663,0,0,0.0148043254376931,0,0,0,0,0,0,0,0.0132726583238529,0,0,0,0,0,0.00709402811814781,0,0.00551500405515004,0,0,0,0.00208816705336427,0,0,0,0,0,0,0.00108525262269384,0,0
"ASV328",0,0,0,0,0,0.0317084012446288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV662",0,0,0.0093179276928811,0,0,0,0.00968436154949785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00314153439153439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322420634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031384350816853,0.0169689877121123,0,0,0,0
"ASV592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022274325908558,0.0130051590713672,0,0,0,0,0
"ASV58",0.0118290511320275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533039647577093,0,0,0,0,0,0,0,0,0,0,0.11430972893465,0,0,0.0241645244215938,0,0,0.0650446066504461,0.0272241761104598,0,0.0224205716714483,0,0,0,0,0.0271926053310404,0,0.0340335017282638,0.00651151573616303,0.0555959831174502,0
"ASV713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136730888750777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV934",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668116842759478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366578182277841,0,0,0.00816894064482489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV6",0,0,0,0,0,0.118091569121351,0,0.0155038759689922,0,0.0552536231884058,0.00640107002961689,0,0,0,0,0,0.0245571166768479,0,0,0,0,0.181013051584835,0,0.00455062571103527,0.0544367526746381,0,0.0120796037194751,0.0570809248554913,0,0,0.0795798468933594,0,0,0.1164265129683,0,0.00533642691415313,0.0790805567271194,0.00740889066880256,0.0256740914419695,0,0.067407840842598,0,0.130109731098517,0,0.0363752977826645
"ASV325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219914477703115,0,0,0,0.00618587809293905,0,0,0.0136518771331058,0,0,0.0102546276179717,0,0,0.0217980136721269,0,0,0.00573140549693891,0,0,0,0,0,0.0253223915592028,0,0,0,0,0,0
"ASV791",0,0,0,0,0,0,0,0,0,0,0,0,0.0103538865708546,0,0,0.00617919670442842,0,0,0,0.00423216444981862,0,0,0,0.00897484515231955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135582010582011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV98",0.0460442635461715,0,0.00614983227730153,0,0,0,0.03012912482066,0,0,0,0,0,0,0.0233004736909487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497429305912596,0,0,0,0,0,0.0121134842205929,0,0,0,0,0,0,0,0,0,0
"ASV640",0,0,0.00987700335445397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV829",0,0,0.00596347372344391,0,0,0,0.00681492109038737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00655526992287918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144700349692512,0.0347838742541115,0.0196078431372549
"ASV900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00769462884731442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229704216488357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214961306964746,0,0,0,0,0
"ASV456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294526608519783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039647577092511,0,0,0,0,0,0.0078333630051629,0,0,0,0,0,0,0,0,0,0.0121708601521358,0,0,0,0
"ASV1051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269163253364541,0,0,0,0
"ASV505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313090985501156,0,0,0,0,0,0.0089213300892133,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170860152135752,0,0,0,0
"ASV234",0,0,0,0,0,0,0,0,0,0.0480072463768116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153698366954851,0,0,0,0,0,0,0,0,0,0,0
"ASV451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022013807476879,0,0,0,0,0,0,0,0,0,0,0,0
"ASV839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00895953757225434,0,0,0.00320455759302119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290023201856148,0,0,0,0,0,0,0,0,0
"ASV1110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244349419670128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139045798209785,0,0,0.0127692506126661,0,0,0,0,0,0.011368909512761,0,0,0,0,0,0,0,0,0
"ASV1048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00506607929515419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00778816199376947
"ASV13",0,0,0,0,0,0,0,0,0.0272482387070037,0,0,0,0,0,0,0,0.0481368356750153,0,0,0,0.0414906457453229,0,0,0.0332448489445076,0,0,0.0183366646389154,0,0,0.0232168192957565,0,0,0.0291780643480526,0,0,0.032830626450116,0,0,0.0474794841735053,0,0,0,0,0,0
"ASV158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422039859320047,0,0,0,0,0,0,0,0,0,0,0,0
"ASV944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00592485549132948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238226131574125
"ASV472",0.0204782498092089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00646130728775357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV166",0.00699567540066141,0,0,0,0,0.0463772410727515,0,0,0,0.0454710144927536,0.0146173688736028,0,0.000772678102302581,0,0,0,0,0.00586025544703231,0,0,0,0.0141392169049099,0,0,0,0,0,0,0,0,0.00302652661563112,0,0,0,0,0,0,0,0,0,0.0136922176711527,0.0452007444828503,0,0,0
"ASV977",0,0,0,0,0,0,0,0,0,0.00652173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV302",0,0,0,0,0,0,0,0,0,0,0.0213050539791726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283213182286303,0,0,0,0.0202539298669891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248601615910503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV838",0,0,0,0,0,0,0,0,0,0,0.00449030285659692,0,0,0,0,0,0,0,0,0,0,0,0.00512566137566138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668865677111966
"ASV609",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149788759441813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268557634278817,0,0,0,0,0,0.0118188928478318,0,0,0.0318586353669547,0,0,0,0,0,0.0254060324825986,0,0,0.0201641266119578,0,0,0,0,0,0
"ASV64",0,0,0,0,0,0,0,0,0.0125362619146291,0,0,0,0,0,0,0,0.032376298106292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547479484173505,0,0,0,0,0,0
"ASV109",0,0,0,0,0,0,0,0,0,0,0,0,0.0452789367949312,0,0,0.0423532440782698,0,0,0,0.0566807738814994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070694087403599,0,0.0183371906711768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV63",0,0,0,0,0,0,0,0,0.0197886448404476,0,0,0,0,0,0,0,0.0139279169211973,0,0,0,0,0,0,0,0,0,0,0,0,0.0264413775312782,0,0,0.0177152533541748,0,0,0.0147331786542923,0,0,0.017936694021102,0,0,0,0,0,0
"ASV298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204031765424557,0,0,0,0,0,0,0,0,0,0.0108629529851395,0,0,0.0117373919772991,0,0,0.0101602188354826,0,0,0.0110208816705336,0,0,0.0264947245017585,0,0,0,0,0,0
"ASV1107",0,0,0,0,0,0,0,0,0,0,0,0,0.000463606861381548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295214418893723,0.0015707671957672,0,0.0176211453744493,0,0,0,0,0,0,0,0,0.0182516810758886,0,0,0.0415436524673134,0,0,0,0.0504388531304857,0,0,0,0
"ASV66",0,0,0,0,0,0,0,0.0868217054263566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281567741374815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV459",0,0,0.0154677599701826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00765062161300606,0,0,0,0,0,0,0,0,0,0
"ASV1045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362756952841596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV515",0,0,0,0,0.0185939887926643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104101926662523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV607",0.00941236326634444,0,0,0,0,0,0,0,0,0,0.0111779879621668,0,0,0.00473690948662143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1108",0,0,0,0,0,0,0,0,0,0,0,0,0.000463606861381548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270473328324568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV4",0,0.0960213032581454,0,0,0.0630412633723892,0,0,0,0,0,0,0,0.0421882243857209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV31",0,0,0,0,0,0,0,0.0020671834625323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145367210213627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00527806385169928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119057964717129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107699024887207,0
"ASV1089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218308834230825,0
"ASV135",0,0,0,0,0,0,0,0,0,0,0.0392662654055603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
